index,spacing_normalized,source
524,2.060107767874714,gue
525,1.3004955580799562,gue
526,1.5760207979379675,gue
527,1.1661864130119133,gue
528,1.1403762353086164,gue
529,0.8941770276938896,gue
530,0.8994679334255746,gue
531,1.08324717405923,gue
532,0.5112090012366233,gue
533,1.5589469986344031,gue
534,0.8476900404151829,gue
535,0.37358643586861223,gue
536,0.6572125947403888,gue
537,1.5012866858968743,gue
538,0.9918448501734901,gue
539,1.0370272308380135,gue
540,0.8708522277728223,gue
541,0.8927534644156525,gue
542,1.4423663073507755,gue
543,1.045877899538288,gue
544,0.8213599267703993,gue
545,0.5969894334680946,gue
546,0.7657827270200839,gue
547,0.6182505358115995,gue
548,0.9890708135739087,gue
549,0.49862977481213777,gue
550,0.8654465388750374,gue
551,0.4599868365277071,gue
552,1.726556122324613,gue
553,0.6655258413706733,gue
554,1.259086152261326,gue
555,1.1586612113144248,gue
556,1.2735692398630654,gue
557,1.0276584281711143,gue
558,0.929835486214414,gue
559,1.1625930895952905,gue
560,0.4219909585860998,gue
561,0.9192821132907945,gue
562,1.112091173620667,gue
563,0.8951028281599521,gue
564,1.4085972606436516,gue
565,0.8980911852343405,gue
566,0.8927279741981566,gue
567,1.257458737399742,gue
568,1.4132285290359063,gue
569,0.7311015502732631,gue
570,0.963066414721244,gue
571,1.5369244891656644,gue
572,1.6065408402749366,gue
573,0.3097058830968843,gue
574,0.5524907860779956,gue
575,0.5119912316288777,gue
576,1.2995426232727814,gue
577,1.1606800585143624,gue
578,0.7870036181413115,gue
579,0.6095175031006623,gue
580,0.6708276179352661,gue
581,1.465635683306748,gue
582,1.476214961354407,gue
583,0.2534756093854668,gue
584,1.6625835874726578,gue
585,0.9531013121364622,gue
586,1.0489980567892645,gue
587,0.49978029011729147,gue
588,1.6929785217664353,gue
589,1.2670851059157036,gue
590,0.36181276845783034,gue
591,0.5831399677869337,gue
592,0.9373912434276414,gue
593,0.9512438556422724,gue
594,0.8395509258526597,gue
595,1.7788132843158855,gue
596,0.7635342779278099,gue
597,1.2593852245586754,gue
598,0.8670088000430857,gue
599,0.9961185905933156,gue
600,1.3853178736166407,gue
601,0.8634070476010917,gue
602,1.1331063595548316,gue
603,0.7156769674992495,gue
604,1.337460273913631,gue
605,1.1004210246854338,gue
606,1.0659783774525016,gue
607,0.7500047835659911,gue
608,1.0934550888577108,gue
609,0.9513431339194389,gue
610,1.1815384396686899,gue
611,0.5635395207428495,gue
612,1.1593596906739279,gue
613,0.5166198586663365,gue
614,2.200383277233718,gue
615,1.4402671369392093,gue
616,0.48612151458728947,gue
617,0.8143664243925237,gue
618,2.0906593101208095,gue
619,0.5485083262455741,gue
620,1.0231026833332122,gue
621,0.6991263799950673,gue
622,0.6086713864220205,gue
623,0.8208188020586183,gue
624,0.8183620022057531,gue
625,1.417358263730223,gue
626,1.1937380577866221,gue
627,0.8763350827377788,gue
628,0.919762412424809,gue
629,0.5885126102302483,gue
630,1.2828772780277737,gue
631,0.7215106608066351,gue
632,1.3461139766227153,gue
633,1.3450443724492431,gue
634,0.4207843894962884,gue
635,1.253614973502902,gue
636,0.7327961484426941,gue
637,0.5365482190292057,gue
638,1.6138815614843314,gue
639,0.5917387988583792,gue
640,1.439777710327977,gue
641,1.363710555827348,gue
642,1.1402043153561146,gue
643,0.5332268122235334,gue
644,1.141799683710786,gue
645,0.7183284059485553,gue
646,0.6337941997536533,gue
647,0.4976163003158572,gue
648,1.2516827283914738,gue
649,1.3089569273241564,gue
650,1.032081255015607,gue
651,0.908679207185663,gue
652,1.041744963313072,gue
653,1.2691767411855417,gue
654,0.5358930495477499,gue
655,0.5023815432196764,gue
656,1.6572691061535245,gue
657,0.9335916264624108,gue
658,1.0231012702333946,gue
659,1.6805127419534744,gue
660,1.2017924009316021,gue
661,0.45830648116905937,gue
662,1.9553375043376484,gue
663,0.7397960961426723,gue
664,0.8132554663579142,gue
665,1.5120357710543197,gue
666,0.36156820240688464,gue
667,1.2477339946688593,gue
668,0.8944393344164002,gue
669,1.1128800370394025,gue
670,1.1818292331309812,gue
671,0.8979379651300422,gue
672,0.9036335102423599,gue
673,0.7415365319296824,gue
674,1.056076464391442,gue
675,0.05694917124175622,gue
676,0.7368987647414705,gue
677,1.697739655455681,gue
678,1.2176281273261915,gue
679,0.6331555152052841,gue
680,0.4464312793616181,gue
681,1.3764315460978271,gue
682,0.49584909389453713,gue
683,0.5575526387450627,gue
684,1.3844468143103064,gue
685,1.0229657166074537,gue
686,0.9893447741441509,gue
687,1.4422746669484292,gue
688,0.9419202768847668,gue
689,0.7900213613563636,gue
690,1.1013839857054164,gue
691,0.9472613795541123,gue
692,0.29917172386638996,gue
693,1.0314561530617214,gue
694,0.8385411771859356,gue
695,0.949535105359796,gue
696,0.3806901627734414,gue
697,1.421883229954955,gue
698,0.9875430046284781,gue
699,1.256442837091418,gue
700,1.8875264540442078,gue
701,1.0801082599734824,gue
702,0.45668284853879837,gue
703,1.4766084821690286,gue
704,1.171882400625753,gue
705,1.1650016578434286,gue
706,1.289998425421241,gue
707,1.282790241319185,gue
708,0.4785773842911807,gue
709,2.3184515436674356,gue
710,0.28158665908901065,gue
711,0.8364872206080062,gue
712,0.8534321277126943,gue
713,0.7461875977645078,gue
714,1.1508768311139703,gue
715,0.9914756880147516,gue
716,0.18203992739931488,gue
717,1.0604112577105516,gue
718,1.1181215688934676,gue
719,1.1878394859789074,gue
720,0.37805903120215956,gue
721,1.7548075763958462,gue
722,1.1306499794750244,gue
723,0.3895110137142055,gue
724,1.0434600680390016,gue
725,0.9994359167923761,gue
726,1.5902708110758847,gue
727,0.5357589881182176,gue
728,0.856154763337406,gue
729,0.7954955416012791,gue
730,1.1171599128208625,gue
731,1.2220761771990343,gue
732,0.8820232157070078,gue
733,1.2107729023003337,gue
734,0.9144715282225335,gue
735,1.3610834975500605,gue
736,1.1991164106430272,gue
737,0.21177992076530755,gue
738,0.8621188222274508,gue
739,0.8148812995395274,gue
740,1.609697991896357,gue
741,0.6887913953543866,gue
742,1.2589365293631054,gue
743,0.7502717555292475,gue
744,0.7308563552635509,gue
745,1.4084195631643284,gue
746,0.7118960735209495,gue
747,0.18082513913456544,gue
748,2.1832370551720914,gue
749,0.4733065759652581,gue
750,0.8505313055183101,gue
751,1.4840823490818036,gue
752,1.621784575325264,gue
753,1.0695243804369161,gue
754,0.6150602179452602,gue
755,1.1431669354581984,gue
756,1.2609081822812063,gue
757,1.384972169108097,gue
758,0.3509454423650771,gue
759,0.8189499956892722,gue
760,0.7661191350509312,gue
761,0.9949068958721261,gue
762,0.4407275015397682,gue
763,0.7548044305880631,gue
764,1.6939234493680175,gue
765,0.7769617875386705,gue
766,1.34978353181213,gue
767,0.7229270164396512,gue
768,1.4744204555836145,gue
769,0.4528751281193378,gue
770,1.3484054759802322,gue
771,0.6861652547921051,gue
772,1.726467480794384,gue
773,0.3604746292443126,gue
774,0.9289189890823196,gue
775,0.7600962573694193,gue
776,1.1091536802537332,gue
777,0.5454776069390479,gue
778,1.0662542111707587,gue
779,0.9541116259331642,gue
780,1.6064529724631593,gue
781,1.4973208078934095,gue
782,0.2011918521381249,gue
783,1.1619298961315425,gue
784,1.269211372847707,gue
785,1.4227859837040826,gue
786,0.3968326461866874,gue
787,1.0862400083771961,gue
788,0.40942752524957743,gue
789,0.21409360876697892,gue
790,3.1353016504173317,gue
791,0.8357167207440234,gue
792,0.8781539550880396,gue
793,0.6593268174599043,gue
794,0.9425795604675112,gue
795,1.0998691836834995,gue
796,0.9788824621082369,gue
797,0.9775842235859572,gue
798,0.7802235196905456,gue
799,1.890373366240677,gue
800,1.052507683195901,gue
801,1.3895778363562064,gue
802,0.683672671472241,gue
803,0.9349661250343649,gue
804,1.0116258158709432,gue
805,0.8345368645407906,gue
806,0.887232306970882,gue
807,1.0260100567770887,gue
808,1.4648761423457848,gue
809,0.9580705556816957,gue
810,1.1367720633439502,gue
811,0.7768908294621787,gue
812,0.8158346539742078,gue
813,1.1130668822803778,gue
814,1.4469694087584903,gue
815,0.7617615226130455,gue
816,0.748170481343122,gue
817,1.249674014799083,gue
818,1.014827484851958,gue
819,1.376852879051424,gue
820,0.3494376853245272,gue
821,0.9310766873209331,gue
822,1.764225997950052,gue
823,0.70367562117724,gue
824,0.4512665247177708,gue
825,1.1187812387409137,gue
826,1.4032851910423607,gue
827,0.685097778569037,gue
828,0.9594090964729443,gue
829,1.1490130100920908,gue
830,0.9453230235180792,gue
831,1.310495342410524,gue
832,0.3739527590918705,gue
833,0.8587439616004946,gue
834,1.471413988527293,gue
835,1.171948905274681,gue
836,0.7812500523439763,gue
837,1.0878745030805645,gue
838,1.4374972265769743,gue
839,1.2000729375147767,gue
840,0.6054137936394041,gue
841,0.4922961638768099,gue
842,2.095731713430698,gue
843,0.6428851848897505,gue
844,0.7471655410073592,gue
845,1.2426693221155178,gue
846,0.33610047096961254,gue
847,0.6195720587669546,gue
848,1.1434791511079636,gue
849,0.5824015610328055,gue
850,1.3629916813575158,gue
851,1.1723069587627766,gue
852,1.2557569306002732,gue
853,0.8338518538200358,gue
854,1.6306944589559986,gue
855,1.2468118237337857,gue
856,0.9530006631416413,gue
857,0.6059794124318278,gue
858,0.9678203553701834,gue
859,0.9052545432445848,gue
860,0.6014666516274412,gue
861,1.0119184009690858,gue
862,1.1652654228548995,gue
863,1.0271277947095252,gue
864,0.4441633758674794,gue
865,1.0029145176388203,gue
866,1.0439972751886495,gue
867,1.0303774171085376,gue
868,1.3112554810289538,gue
869,0.42463964687652617,gue
870,0.9602878084322723,gue
871,0.6253936742762737,gue
872,0.9020246928933172,gue
873,0.8949625765105709,gue
874,0.6941897719282278,gue
875,1.4553892386579972,gue
876,0.9249999381997022,gue
877,1.0202219069449912,gue
878,1.5096788315718424,gue
879,0.37414168000293496,gue
880,1.1650222528497085,gue
881,0.4352657644949085,gue
882,1.8289402697402501,gue
883,1.2391358718900234,gue
884,0.7863520253811861,gue
885,1.0223044985604794,gue
886,0.6516011977797302,gue
887,1.2620799796133322,gue
888,1.3845340302957065,gue
889,0.9512612691158033,gue
890,0.5550648457114808,gue
891,1.1872786954077479,gue
892,1.5847428002923307,gue
893,1.2420789432529271,gue
894,1.3468228324532696,gue
895,1.4333513867553713,gue
896,0.9669356393666995,gue
897,0.6606340039090833,gue
898,0.9239403284650676,gue
899,0.7663823546850139,gue
900,1.478414208112396,gue
901,0.6424008754372419,gue
902,1.3019497209084259,gue
903,0.4980580554024637,gue
904,1.4908003249953774,gue
905,0.5998354443047637,gue
906,1.156171672568394,gue
907,1.073300337272665,gue
908,1.1031281868207028,gue
909,1.0527448202972403,gue
910,0.6579526858214161,gue
911,1.2711691082462588,gue
912,1.3272693715310917,gue
913,0.4314792648941999,gue
914,0.6958484242701565,gue
915,1.5850844658442085,gue
916,1.339831948924379,gue
917,0.6801364483125623,gue
918,0.5829939981180504,gue
919,1.43382539111264,gue
920,0.8170131052279939,gue
921,0.6561625497995374,gue
922,0.5715263113180223,gue
923,0.9291477602630122,gue
924,1.210439275048968,gue
925,0.7083284311060329,gue
926,1.2150209665801006,gue
927,1.1747037020279218,gue
928,0.8441385372692032,gue
929,1.386398742162567,gue
930,0.3356989555651685,gue
931,1.7076623316376236,gue
932,0.7744201181259899,gue
933,0.8511806259227741,gue
934,0.9218405497152151,gue
935,1.4932833466477335,gue
936,1.1646791571377468,gue
937,1.1358039139796596,gue
938,0.4866596206075111,gue
939,1.4002602379099587,gue
940,0.7151704631181209,gue
941,0.7214688615346351,gue
942,0.8038572276976396,gue
943,1.352230748371514,gue
944,1.3948053543733367,gue
945,0.6440978755828347,gue
946,1.1558745237367163,gue
947,0.6719348860759993,gue
948,0.6598358169670139,gue
949,0.8106216714194878,gue
950,1.8937088464449763,gue
951,0.7312613727921594,gue
952,0.42258856667157035,gue
953,0.9644910427401786,gue
954,1.6565843968319534,gue
955,0.9652127550056023,gue
956,1.1574519538183676,gue
957,0.5708252818244086,gue
958,1.4224620081280444,gue
959,0.1947634263971952,gue
960,1.3652779219380957,gue
961,0.9196757897436693,gue
962,1.1536334025252126,gue
963,0.9954639451243977,gue
964,0.28124565510818644,gue
965,1.3805830064038438,gue
966,0.9031924259954047,gue
967,1.344242250273671,gue
968,1.6502153083277211,gue
969,1.0733864733008067,gue
970,1.1602757437977766,gue
971,0.3915168779721835,gue
972,0.9131844060851025,gue
973,0.6482483178771848,gue
974,0.5786578224992606,gue
975,0.8984851692474983,gue
976,1.205972361527496,gue
977,1.4298751106074101,gue
978,1.4852736383778484,gue
979,0.5120876217125901,gue
980,1.1739288989122116,gue
981,0.9488956954050877,gue
982,0.909178137948489,gue
983,1.2525621874081578,gue
984,0.7428029995758573,gue
985,0.8090484609859713,gue
986,1.6554880360665567,gue
987,1.0235257188386706,gue
988,0.8596367312120626,gue
989,1.7448789677348027,gue
990,1.0400411994003773,gue
991,0.864970266183372,gue
992,1.311925904987321,gue
993,1.0615034758632864,gue
994,1.1283059535006579,gue
995,0.888860871677933,gue
996,0.6459502316773886,gue
997,0.948071645626826,gue
998,0.8210317210301167,gue
999,0.5333762176296108,gue
1000,1.2671133174445746,gue
1001,1.278488267259715,gue
1002,1.421086015841421,gue
1003,0.565837251623023,gue
1004,1.2484954592980413,gue
1005,0.48903287788239835,gue
1006,0.3346963880576537,gue
1007,1.723585535890595,gue
1008,0.6892685043517303,gue
