index,gamma,source,block_label
1000000000000000001094,144176897509546973692.6249002,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001095,144176897509546973692.8101066,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001096,144176897509546973692.8931346,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001097,144176897509546973692.9340311,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001098,144176897509546973693.0377304,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001099,144176897509546973693.2553175,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001100,144176897509546973693.3827212,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001101,144176897509546973693.5256925,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001102,144176897509546973693.6345092,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001103,144176897509546973693.7551091,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001104,144176897509546973694.0356912,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001105,144176897509546973694.1105243,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001106,144176897509546973694.2678627,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001107,144176897509546973694.3200724,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001108,144176897509546973694.5038384,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001109,144176897509546973694.6050960,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001110,144176897509546973694.8051916,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001111,144176897509546973694.9457009,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001112,144176897509546973695.0881886,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001113,144176897509546973695.2241856,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001114,144176897509546973695.4287643,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001115,144176897509546973695.5391541,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001116,144176897509546973695.7330161,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001117,144176897509546973695.8211698,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001118,144176897509546973695.9713076,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001119,144176897509546973696.0589474,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001120,144176897509546973696.2973919,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001121,144176897509546973696.4296142,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001122,144176897509546973696.5133608,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001123,144176897509546973696.6046714,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001124,144176897509546973696.7966217,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001125,144176897509546973696.9557075,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001126,144176897509546973697.0693639,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001127,144176897509546973697.1510193,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001128,144176897509546973697.3742573,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001129,144176897509546973697.5132359,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001130,144176897509546973697.6289858,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001131,144176897509546973697.7358708,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001132,144176897509546973697.7927475,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001133,144176897509546973698.0054352,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001134,144176897509546973698.0927318,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001135,144176897509546973698.3470070,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001136,144176897509546973698.4582192,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001137,144176897509546973698.5999958,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001138,144176897509546973698.7724654,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001139,144176897509546973698.9042651,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001140,144176897509546973699.1233602,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001141,144176897509546973699.2633693,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001142,144176897509546973699.4142538,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001143,144176897509546973699.4766889,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001144,144176897509546973699.5557337,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001145,144176897509546973699.7428373,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001146,144176897509546973699.9343614,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001147,144176897509546973700.1361696,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001148,144176897509546973700.2557004,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001149,144176897509546973700.3103773,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001150,144176897509546973700.4015034,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001151,144176897509546973700.5457357,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001152,144176897509546973700.7219672,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001153,144176897509546973700.9223073,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001154,144176897509546973701.0839416,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001155,144176897509546973701.1916984,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001156,144176897509546973701.3573330,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001157,144176897509546973701.4639493,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001158,144176897509546973701.6252549,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001159,144176897509546973701.8552197,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001160,144176897509546973702.0377800,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001161,144176897509546973702.0908872,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001162,144176897509546973702.2579194,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001163,144176897509546973702.3615606,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001164,144176897509546973702.4432264,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001165,144176897509546973702.5177962,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001166,144176897509546973702.6253013,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001167,144176897509546973702.8447239,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001168,144176897509546973702.9311567,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001169,144176897509546973703.0684660,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001170,144176897509546973703.2603478,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001171,144176897509546973703.4603411,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001172,144176897509546973703.5830453,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001173,144176897509546973703.7551838,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001174,144176897509546973703.8898259,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001175,144176897509546973704.0651575,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001176,144176897509546973704.1356014,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001177,144176897509546973704.2984681,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001178,144176897509546973704.3896911,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001179,144176897509546973704.4796956,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001180,144176897509546973704.7214136,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001181,144176897509546973704.8825301,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001182,144176897509546973704.9815658,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001183,144176897509546973705.0935484,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001184,144176897509546973705.2045745,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001185,144176897509546973705.2810298,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001186,144176897509546973705.3557584,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001187,144176897509546973705.5200593,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001188,144176897509546973705.7567543,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001189,144176897509546973705.8665773,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001190,144176897509546973706.0446321,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001191,144176897509546973706.2323382,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001192,144176897509546973706.2967816,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001193,144176897509546973706.4743921,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001194,144176897509546973706.5905039,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001195,144176897509546973706.8413230,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001196,144176897509546973706.9658177,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001197,144176897509546973707.0534712,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001198,144176897509546973707.2114020,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001199,144176897509546973707.2963380,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001200,144176897509546973707.6063702,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001201,144176897509546973707.7250119,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001202,144176897509546973707.7846365,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001203,144176897509546973707.9870322,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001204,144176897509546973708.1483557,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001205,144176897509546973708.2294099,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001206,144176897509546973708.4756394,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001207,144176897509546973708.5376387,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001208,144176897509546973708.7340960,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001209,144176897509546973708.9393296,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001210,144176897509546973709.0053554,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001211,144176897509546973709.0562559,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001212,144176897509546973709.2011511,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001213,144176897509546973709.3409175,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001214,144176897509546973709.4501450,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001215,144176897509546973709.5908444,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001216,144176897509546973709.7640334,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001217,144176897509546973709.8458381,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001218,144176897509546973710.0232934,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001219,144176897509546973710.1776228,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001220,144176897509546973710.3727474,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001221,144176897509546973710.4649004,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001222,144176897509546973710.6827372,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001223,144176897509546973710.8396430,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001224,144176897509546973710.8702938,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001225,144176897509546973711.0375301,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001226,144176897509546973711.1324938,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001227,144176897509546973711.2701677,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001228,144176897509546973711.4250968,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001229,144176897509546973711.6434190,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001230,144176897509546973711.7253432,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001231,144176897509546973711.8771194,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001232,144176897509546973712.1211240,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001233,144176897509546973712.2079309,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001234,144176897509546973712.3535206,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001235,144176897509546973712.4359181,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001236,144176897509546973712.5674408,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001237,144176897509546973712.6694048,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001238,144176897509546973712.9120422,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001239,144176897509546973712.9879384,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001240,144176897509546973713.1341002,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001241,144176897509546973713.2952695,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001242,144176897509546973713.3914481,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001243,144176897509546973713.5302488,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001244,144176897509546973713.6169646,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001245,144176897509546973713.8612293,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001246,144176897509546973713.9874351,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001247,144176897509546973714.1228968,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001248,144176897509546973714.3574257,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001249,144176897509546973714.4312169,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001250,144176897509546973714.5603674,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001251,144176897509546973714.7081298,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001252,144176897509546973714.7692714,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001253,144176897509546973714.9061532,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001254,144176897509546973715.2011572,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001255,144176897509546973715.3577347,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001256,144176897509546973715.3838496,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001257,144176897509546973715.5407867,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001258,144176897509546973715.5900271,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001259,144176897509546973715.7187252,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001260,144176897509546973715.9265939,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001261,144176897509546973716.0536986,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001262,144176897509546973716.2203186,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001263,144176897509546973716.3115178,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001264,144176897509546973716.3843250,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001265,144176897509546973716.6061396,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001266,144176897509546973716.7791693,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001267,144176897509546973717.0020392,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001268,144176897509546973717.0847913,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001269,144176897509546973717.2517748,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001270,144176897509546973717.4272479,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001271,144176897509546973717.5912157,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001272,144176897509546973717.6377265,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001273,144176897509546973717.7111455,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001274,144176897509546973717.9791242,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001275,144176897509546973718.0997865,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001276,144176897509546973718.2097808,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001277,144176897509546973718.4069609,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001278,144176897509546973718.5275565,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001279,144176897509546973718.6638388,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001280,144176897509546973718.9397294,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001281,144176897509546973719.0505386,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001282,144176897509546973719.1161792,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001283,144176897509546973719.2964187,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001284,144176897509546973719.4681522,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001285,144176897509546973719.5154840,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001286,144176897509546973719.6649283,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001287,144176897509546973719.7840411,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001288,144176897509546973719.8656947,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001289,144176897509546973720.0517270,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001290,144176897509546973720.2443459,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001291,144176897509546973720.4209357,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001292,144176897509546973720.5458402,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001293,144176897509546973720.6298620,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001294,144176897509546973720.7680776,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001295,144176897509546973720.9534050,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001296,144176897509546973721.0324560,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001297,144176897509546973721.2144267,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001298,144176897509546973721.3092194,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001299,144176897509546973721.4611409,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001300,144176897509546973721.5346544,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001301,144176897509546973721.7435132,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001302,144176897509546973721.8139125,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001303,144176897509546973721.9274557,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001304,144176897509546973722.1297247,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001305,144176897509546973722.2912882,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001306,144176897509546973722.3449183,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001307,144176897509546973722.5509962,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001308,144176897509546973722.7430513,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001309,144176897509546973722.8052144,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001310,144176897509546973722.9741395,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001311,144176897509546973723.1805789,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001312,144176897509546973723.2689349,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001313,144176897509546973723.2966479,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001314,144176897509546973723.5812360,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001315,144176897509546973723.6868034,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001316,144176897509546973723.9299812,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001317,144176897509546973724.0541244,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001318,144176897509546973724.1845898,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001319,144176897509546973724.2510442,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001320,144176897509546973724.4312808,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001321,144176897509546973724.5205168,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001322,144176897509546973724.6793731,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001323,144176897509546973724.8075585,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001324,144176897509546973724.8696971,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001325,144176897509546973725.2037963,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001326,144176897509546973725.2845842,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001327,144176897509546973725.3704358,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001328,144176897509546973725.5253650,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001329,144176897509546973725.5940726,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001330,144176897509546973725.8348742,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001331,144176897509546973725.9489321,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001332,144176897509546973726.1495488,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001333,144176897509546973726.3006899,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001334,144176897509546973726.4543132,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001335,144176897509546973726.5767406,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001336,144176897509546973726.6928559,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001337,144176897509546973726.8248802,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001338,144176897509546973726.9781889,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001339,144176897509546973727.1703011,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001340,144176897509546973727.2941476,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001341,144176897509546973727.4665997,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001342,144176897509546973727.5378588,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001343,144176897509546973727.7325473,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001344,144176897509546973727.8322052,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001345,144176897509546973727.9600680,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001346,144176897509546973728.0846329,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001347,144176897509546973728.2400253,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001348,144176897509546973728.3770388,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001349,144176897509546973728.6254221,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001350,144176897509546973728.7088686,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001351,144176897509546973728.7602007,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001352,144176897509546973728.8826799,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001353,144176897509546973729.0055773,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001354,144176897509546973729.1833604,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001355,144176897509546973729.2539918,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001356,144176897509546973729.4063306,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001357,144176897509546973729.5622071,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001358,144176897509546973729.7886764,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001359,144176897509546973729.9212907,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001360,144176897509546973730.1063479,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001361,144176897509546973730.2671418,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001362,144176897509546973730.4284638,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001363,144176897509546973730.5970690,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001364,144176897509546973730.7495355,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001365,144176897509546973730.7866241,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001366,144176897509546973730.9680848,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001367,144176897509546973731.1702479,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001368,144176897509546973731.2302702,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001369,144176897509546973731.2931615,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001370,144176897509546973731.4522146,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001371,144176897509546973731.5436670,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001372,144176897509546973731.7544452,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001373,144176897509546973731.8442266,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001374,144176897509546973732.0548306,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001375,144176897509546973732.2099104,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001376,144176897509546973732.3042259,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001377,144176897509546973732.3289582,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001378,144176897509546973732.5039686,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001379,144176897509546973732.7608538,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001380,144176897509546973732.8503195,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001381,144176897509546973732.9286670,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001382,144176897509546973733.0399602,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001383,144176897509546973733.2333671,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001384,144176897509546973733.4651485,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001385,144176897509546973733.5628818,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001386,144176897509546973733.6385176,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001387,144176897509546973733.8173204,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001388,144176897509546973734.0325480,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001389,144176897509546973734.0875025,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001390,144176897509546973734.2360873,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001391,144176897509546973734.3317067,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001392,144176897509546973734.4229348,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001393,144176897509546973734.7349662,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001394,144176897509546973734.8643263,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001395,144176897509546973735.0369614,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001396,144176897509546973735.1411606,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001397,144176897509546973735.2683139,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001398,144176897509546973735.3809280,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001399,144176897509546973735.5852064,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001400,144176897509546973735.7518232,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001401,144176897509546973735.9135977,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001402,144176897509546973736.0764288,odlyzko_block_1e21_10k,block_1e21_10k
1000000000000000001403,144176897509546973736.2683212,odlyzko_block_1e21_10k,block_1e21_10k
