index,gamma,source,block_label
1000000005898,267653397162.8369042233,odlyzko_block_1e12_10k,block_1e12_10k
1000000005899,267653397163.0364974786,odlyzko_block_1e12_10k,block_1e12_10k
1000000005900,267653397163.3798099856,odlyzko_block_1e12_10k,block_1e12_10k
1000000005901,267653397163.7620899034,odlyzko_block_1e12_10k,block_1e12_10k
1000000005902,267653397163.8420393225,odlyzko_block_1e12_10k,block_1e12_10k
1000000005903,267653397164.1789702601,odlyzko_block_1e12_10k,block_1e12_10k
1000000005904,267653397164.4759218126,odlyzko_block_1e12_10k,block_1e12_10k
1000000005905,267653397164.7520254710,odlyzko_block_1e12_10k,block_1e12_10k
1000000005906,267653397164.9731082941,odlyzko_block_1e12_10k,block_1e12_10k
1000000005907,267653397165.1850001049,odlyzko_block_1e12_10k,block_1e12_10k
1000000005908,267653397165.5191162506,odlyzko_block_1e12_10k,block_1e12_10k
1000000005909,267653397165.8434711728,odlyzko_block_1e12_10k,block_1e12_10k
1000000005910,267653397165.9659036716,odlyzko_block_1e12_10k,block_1e12_10k
1000000005911,267653397166.2046203823,odlyzko_block_1e12_10k,block_1e12_10k
1000000005912,267653397166.5659108999,odlyzko_block_1e12_10k,block_1e12_10k
1000000005913,267653397166.8007502545,odlyzko_block_1e12_10k,block_1e12_10k
1000000005914,267653397167.0123403936,odlyzko_block_1e12_10k,block_1e12_10k
1000000005915,267653397167.3039003641,odlyzko_block_1e12_10k,block_1e12_10k
1000000005916,267653397167.4464532781,odlyzko_block_1e12_10k,block_1e12_10k
1000000005917,267653397167.7387614670,odlyzko_block_1e12_10k,block_1e12_10k
1000000005918,267653397167.9502698181,odlyzko_block_1e12_10k,block_1e12_10k
1000000005919,267653397168.3628773778,odlyzko_block_1e12_10k,block_1e12_10k
1000000005920,267653397168.4832057634,odlyzko_block_1e12_10k,block_1e12_10k
1000000005921,267653397168.6377991429,odlyzko_block_1e12_10k,block_1e12_10k
1000000005922,267653397168.9189184535,odlyzko_block_1e12_10k,block_1e12_10k
1000000005923,267653397169.3170507750,odlyzko_block_1e12_10k,block_1e12_10k
1000000005924,267653397169.5415515190,odlyzko_block_1e12_10k,block_1e12_10k
1000000005925,267653397169.7107885151,odlyzko_block_1e12_10k,block_1e12_10k
1000000005926,267653397169.8350827559,odlyzko_block_1e12_10k,block_1e12_10k
1000000005927,267653397170.1550104891,odlyzko_block_1e12_10k,block_1e12_10k
1000000005928,267653397170.5033278072,odlyzko_block_1e12_10k,block_1e12_10k
1000000005929,267653397170.8417330672,odlyzko_block_1e12_10k,block_1e12_10k
1000000005930,267653397171.0263084143,odlyzko_block_1e12_10k,block_1e12_10k
1000000005931,267653397171.2760322364,odlyzko_block_1e12_10k,block_1e12_10k
1000000005932,267653397171.4301774206,odlyzko_block_1e12_10k,block_1e12_10k
1000000005933,267653397171.8899671640,odlyzko_block_1e12_10k,block_1e12_10k
1000000005934,267653397172.2492919214,odlyzko_block_1e12_10k,block_1e12_10k
1000000005935,267653397172.5200164213,odlyzko_block_1e12_10k,block_1e12_10k
1000000005936,267653397172.7531969128,odlyzko_block_1e12_10k,block_1e12_10k
1000000005937,267653397172.9821385966,odlyzko_block_1e12_10k,block_1e12_10k
1000000005938,267653397173.1514386134,odlyzko_block_1e12_10k,block_1e12_10k
1000000005939,267653397173.5537050178,odlyzko_block_1e12_10k,block_1e12_10k
1000000005940,267653397173.6429738225,odlyzko_block_1e12_10k,block_1e12_10k
1000000005941,267653397173.8568718370,odlyzko_block_1e12_10k,block_1e12_10k
1000000005942,267653397174.0900282445,odlyzko_block_1e12_10k,block_1e12_10k
1000000005943,267653397174.5100225823,odlyzko_block_1e12_10k,block_1e12_10k
1000000005944,267653397174.6434926716,odlyzko_block_1e12_10k,block_1e12_10k
1000000005945,267653397174.7172340838,odlyzko_block_1e12_10k,block_1e12_10k
1000000005946,267653397175.2709233875,odlyzko_block_1e12_10k,block_1e12_10k
1000000005947,267653397175.5494755312,odlyzko_block_1e12_10k,block_1e12_10k
1000000005948,267653397175.7972020897,odlyzko_block_1e12_10k,block_1e12_10k
1000000005949,267653397175.8686239575,odlyzko_block_1e12_10k,block_1e12_10k
1000000005950,267653397176.2736507083,odlyzko_block_1e12_10k,block_1e12_10k
1000000005951,267653397176.5611104925,odlyzko_block_1e12_10k,block_1e12_10k
1000000005952,267653397176.8001748727,odlyzko_block_1e12_10k,block_1e12_10k
1000000005953,267653397176.9161048347,odlyzko_block_1e12_10k,block_1e12_10k
1000000005954,267653397177.3476437358,odlyzko_block_1e12_10k,block_1e12_10k
1000000005955,267653397177.4899399165,odlyzko_block_1e12_10k,block_1e12_10k
1000000005956,267653397177.6773891857,odlyzko_block_1e12_10k,block_1e12_10k
1000000005957,267653397178.0086913918,odlyzko_block_1e12_10k,block_1e12_10k
1000000005958,267653397178.1594034075,odlyzko_block_1e12_10k,block_1e12_10k
1000000005959,267653397178.5065860936,odlyzko_block_1e12_10k,block_1e12_10k
1000000005960,267653397178.8029016668,odlyzko_block_1e12_10k,block_1e12_10k
1000000005961,267653397179.0144057234,odlyzko_block_1e12_10k,block_1e12_10k
1000000005962,267653397179.3271284398,odlyzko_block_1e12_10k,block_1e12_10k
1000000005963,267653397179.4956206177,odlyzko_block_1e12_10k,block_1e12_10k
1000000005964,267653397179.8015105320,odlyzko_block_1e12_10k,block_1e12_10k
1000000005965,267653397179.8293673710,odlyzko_block_1e12_10k,block_1e12_10k
1000000005966,267653397180.2295169256,odlyzko_block_1e12_10k,block_1e12_10k
1000000005967,267653397180.6827698171,odlyzko_block_1e12_10k,block_1e12_10k
1000000005968,267653397180.8532582120,odlyzko_block_1e12_10k,block_1e12_10k
1000000005969,267653397180.9355814419,odlyzko_block_1e12_10k,block_1e12_10k
1000000005970,267653397181.2806694090,odlyzko_block_1e12_10k,block_1e12_10k
1000000005971,267653397181.3464724764,odlyzko_block_1e12_10k,block_1e12_10k
1000000005972,267653397181.8791832222,odlyzko_block_1e12_10k,block_1e12_10k
1000000005973,267653397182.1156945363,odlyzko_block_1e12_10k,block_1e12_10k
1000000005974,267653397182.4351361648,odlyzko_block_1e12_10k,block_1e12_10k
1000000005975,267653397182.8644359467,odlyzko_block_1e12_10k,block_1e12_10k
1000000005976,267653397183.1775555041,odlyzko_block_1e12_10k,block_1e12_10k
1000000005977,267653397183.2850028844,odlyzko_block_1e12_10k,block_1e12_10k
1000000005978,267653397183.4949581079,odlyzko_block_1e12_10k,block_1e12_10k
1000000005979,267653397183.7861912259,odlyzko_block_1e12_10k,block_1e12_10k
1000000005980,267653397183.8751673260,odlyzko_block_1e12_10k,block_1e12_10k
1000000005981,267653397184.2217613342,odlyzko_block_1e12_10k,block_1e12_10k
1000000005982,267653397184.3991742031,odlyzko_block_1e12_10k,block_1e12_10k
1000000005983,267653397184.7196920161,odlyzko_block_1e12_10k,block_1e12_10k
1000000005984,267653397184.9595556800,odlyzko_block_1e12_10k,block_1e12_10k
1000000005985,267653397185.1904636938,odlyzko_block_1e12_10k,block_1e12_10k
1000000005986,267653397185.5290783512,odlyzko_block_1e12_10k,block_1e12_10k
1000000005987,267653397185.7721694341,odlyzko_block_1e12_10k,block_1e12_10k
1000000005988,267653397186.0051445946,odlyzko_block_1e12_10k,block_1e12_10k
1000000005989,267653397186.1817696751,odlyzko_block_1e12_10k,block_1e12_10k
1000000005990,267653397186.3038503161,odlyzko_block_1e12_10k,block_1e12_10k
1000000005991,267653397186.5980821531,odlyzko_block_1e12_10k,block_1e12_10k
1000000005992,267653397186.7674831877,odlyzko_block_1e12_10k,block_1e12_10k
1000000005993,267653397187.1675200045,odlyzko_block_1e12_10k,block_1e12_10k
1000000005994,267653397187.6826713275,odlyzko_block_1e12_10k,block_1e12_10k
1000000005995,267653397187.7866866685,odlyzko_block_1e12_10k,block_1e12_10k
1000000005996,267653397187.9940470817,odlyzko_block_1e12_10k,block_1e12_10k
1000000005997,267653397188.2070471432,odlyzko_block_1e12_10k,block_1e12_10k
1000000005998,267653397188.4485783379,odlyzko_block_1e12_10k,block_1e12_10k
1000000005999,267653397188.9288056583,odlyzko_block_1e12_10k,block_1e12_10k
1000000006000,267653397189.0899908531,odlyzko_block_1e12_10k,block_1e12_10k
1000000006001,267653397189.2353516214,odlyzko_block_1e12_10k,block_1e12_10k
1000000006002,267653397189.4680998460,odlyzko_block_1e12_10k,block_1e12_10k
1000000006003,267653397189.8209638182,odlyzko_block_1e12_10k,block_1e12_10k
1000000006004,267653397189.9612148806,odlyzko_block_1e12_10k,block_1e12_10k
1000000006005,267653397190.2458891968,odlyzko_block_1e12_10k,block_1e12_10k
1000000006006,267653397190.5823853760,odlyzko_block_1e12_10k,block_1e12_10k
1000000006007,267653397190.9810924883,odlyzko_block_1e12_10k,block_1e12_10k
1000000006008,267653397191.1581969085,odlyzko_block_1e12_10k,block_1e12_10k
1000000006009,267653397191.4821722014,odlyzko_block_1e12_10k,block_1e12_10k
1000000006010,267653397191.6613930155,odlyzko_block_1e12_10k,block_1e12_10k
1000000006011,267653397191.9080454727,odlyzko_block_1e12_10k,block_1e12_10k
1000000006012,267653397192.1438027160,odlyzko_block_1e12_10k,block_1e12_10k
1000000006013,267653397192.3778081024,odlyzko_block_1e12_10k,block_1e12_10k
1000000006014,267653397192.7006009328,odlyzko_block_1e12_10k,block_1e12_10k
1000000006015,267653397192.9547329234,odlyzko_block_1e12_10k,block_1e12_10k
1000000006016,267653397193.1624830756,odlyzko_block_1e12_10k,block_1e12_10k
1000000006017,267653397193.4720716603,odlyzko_block_1e12_10k,block_1e12_10k
1000000006018,267653397193.5416305574,odlyzko_block_1e12_10k,block_1e12_10k
1000000006019,267653397193.9434067839,odlyzko_block_1e12_10k,block_1e12_10k
1000000006020,267653397194.2171913647,odlyzko_block_1e12_10k,block_1e12_10k
1000000006021,267653397194.4628291841,odlyzko_block_1e12_10k,block_1e12_10k
1000000006022,267653397194.7635137620,odlyzko_block_1e12_10k,block_1e12_10k
1000000006023,267653397194.9883286391,odlyzko_block_1e12_10k,block_1e12_10k
1000000006024,267653397195.3290943719,odlyzko_block_1e12_10k,block_1e12_10k
1000000006025,267653397195.5462221398,odlyzko_block_1e12_10k,block_1e12_10k
1000000006026,267653397195.7495551450,odlyzko_block_1e12_10k,block_1e12_10k
1000000006027,267653397196.1061111171,odlyzko_block_1e12_10k,block_1e12_10k
1000000006028,267653397196.2089442851,odlyzko_block_1e12_10k,block_1e12_10k
1000000006029,267653397196.5513450408,odlyzko_block_1e12_10k,block_1e12_10k
1000000006030,267653397196.7162915955,odlyzko_block_1e12_10k,block_1e12_10k
1000000006031,267653397196.8303110513,odlyzko_block_1e12_10k,block_1e12_10k
1000000006032,267653397197.0006818193,odlyzko_block_1e12_10k,block_1e12_10k
1000000006033,267653397197.3148228722,odlyzko_block_1e12_10k,block_1e12_10k
1000000006034,267653397197.7198053942,odlyzko_block_1e12_10k,block_1e12_10k
1000000006035,267653397197.9068361256,odlyzko_block_1e12_10k,block_1e12_10k
1000000006036,267653397198.1918371864,odlyzko_block_1e12_10k,block_1e12_10k
1000000006037,267653397198.4452322501,odlyzko_block_1e12_10k,block_1e12_10k
1000000006038,267653397198.8449781476,odlyzko_block_1e12_10k,block_1e12_10k
1000000006039,267653397199.0616037105,odlyzko_block_1e12_10k,block_1e12_10k
1000000006040,267653397199.3419975788,odlyzko_block_1e12_10k,block_1e12_10k
1000000006041,267653397199.6299890164,odlyzko_block_1e12_10k,block_1e12_10k
1000000006042,267653397199.8580302629,odlyzko_block_1e12_10k,block_1e12_10k
1000000006043,267653397200.0490813072,odlyzko_block_1e12_10k,block_1e12_10k
1000000006044,267653397200.5307247737,odlyzko_block_1e12_10k,block_1e12_10k
1000000006045,267653397200.8766923531,odlyzko_block_1e12_10k,block_1e12_10k
1000000006046,267653397200.9997144758,odlyzko_block_1e12_10k,block_1e12_10k
1000000006047,267653397201.1764655199,odlyzko_block_1e12_10k,block_1e12_10k
1000000006048,267653397201.3548166968,odlyzko_block_1e12_10k,block_1e12_10k
1000000006049,267653397201.4360640365,odlyzko_block_1e12_10k,block_1e12_10k
1000000006050,267653397202.0250712732,odlyzko_block_1e12_10k,block_1e12_10k
1000000006051,267653397202.2347938731,odlyzko_block_1e12_10k,block_1e12_10k
1000000006052,267653397202.4525512673,odlyzko_block_1e12_10k,block_1e12_10k
1000000006053,267653397202.7154932533,odlyzko_block_1e12_10k,block_1e12_10k
1000000006054,267653397202.9670990926,odlyzko_block_1e12_10k,block_1e12_10k
1000000006055,267653397203.1379022540,odlyzko_block_1e12_10k,block_1e12_10k
1000000006056,267653397203.4605360231,odlyzko_block_1e12_10k,block_1e12_10k
1000000006057,267653397203.5559121855,odlyzko_block_1e12_10k,block_1e12_10k
1000000006058,267653397203.8708078128,odlyzko_block_1e12_10k,block_1e12_10k
1000000006059,267653397204.1688665485,odlyzko_block_1e12_10k,block_1e12_10k
1000000006060,267653397204.3547294596,odlyzko_block_1e12_10k,block_1e12_10k
1000000006061,267653397204.7117037548,odlyzko_block_1e12_10k,block_1e12_10k
1000000006062,267653397205.0361687272,odlyzko_block_1e12_10k,block_1e12_10k
1000000006063,267653397205.2045190606,odlyzko_block_1e12_10k,block_1e12_10k
1000000006064,267653397205.4449236921,odlyzko_block_1e12_10k,block_1e12_10k
1000000006065,267653397205.6779978124,odlyzko_block_1e12_10k,block_1e12_10k
1000000006066,267653397205.9751461947,odlyzko_block_1e12_10k,block_1e12_10k
1000000006067,267653397206.2210698931,odlyzko_block_1e12_10k,block_1e12_10k
1000000006068,267653397206.4585835883,odlyzko_block_1e12_10k,block_1e12_10k
1000000006069,267653397206.7600127337,odlyzko_block_1e12_10k,block_1e12_10k
1000000006070,267653397207.0673766927,odlyzko_block_1e12_10k,block_1e12_10k
1000000006071,267653397207.2758487068,odlyzko_block_1e12_10k,block_1e12_10k
1000000006072,267653397207.4796515413,odlyzko_block_1e12_10k,block_1e12_10k
1000000006073,267653397207.7468865145,odlyzko_block_1e12_10k,block_1e12_10k
1000000006074,267653397208.0533789727,odlyzko_block_1e12_10k,block_1e12_10k
1000000006075,267653397208.2332422459,odlyzko_block_1e12_10k,block_1e12_10k
1000000006076,267653397208.4798035518,odlyzko_block_1e12_10k,block_1e12_10k
1000000006077,267653397208.8059651423,odlyzko_block_1e12_10k,block_1e12_10k
1000000006078,267653397209.1963808349,odlyzko_block_1e12_10k,block_1e12_10k
1000000006079,267653397209.2997612369,odlyzko_block_1e12_10k,block_1e12_10k
1000000006080,267653397209.5768817723,odlyzko_block_1e12_10k,block_1e12_10k
1000000006081,267653397209.7940503438,odlyzko_block_1e12_10k,block_1e12_10k
1000000006082,267653397210.0300654130,odlyzko_block_1e12_10k,block_1e12_10k
1000000006083,267653397210.4070098921,odlyzko_block_1e12_10k,block_1e12_10k
1000000006084,267653397210.6799744620,odlyzko_block_1e12_10k,block_1e12_10k
1000000006085,267653397210.8770530155,odlyzko_block_1e12_10k,block_1e12_10k
1000000006086,267653397211.3049787871,odlyzko_block_1e12_10k,block_1e12_10k
1000000006087,267653397211.6409505927,odlyzko_block_1e12_10k,block_1e12_10k
1000000006088,267653397211.8137429992,odlyzko_block_1e12_10k,block_1e12_10k
1000000006089,267653397211.9827714205,odlyzko_block_1e12_10k,block_1e12_10k
1000000006090,267653397212.1710709127,odlyzko_block_1e12_10k,block_1e12_10k
1000000006091,267653397212.4510240234,odlyzko_block_1e12_10k,block_1e12_10k
1000000006092,267653397212.5936006431,odlyzko_block_1e12_10k,block_1e12_10k
1000000006093,267653397212.9721005572,odlyzko_block_1e12_10k,block_1e12_10k
1000000006094,267653397213.1356756677,odlyzko_block_1e12_10k,block_1e12_10k
1000000006095,267653397213.3306826154,odlyzko_block_1e12_10k,block_1e12_10k
1000000006096,267653397213.6345510750,odlyzko_block_1e12_10k,block_1e12_10k
1000000006097,267653397213.8922834050,odlyzko_block_1e12_10k,block_1e12_10k
1000000006098,267653397214.2154379183,odlyzko_block_1e12_10k,block_1e12_10k
1000000006099,267653397214.3320993700,odlyzko_block_1e12_10k,block_1e12_10k
1000000006100,267653397214.8555214300,odlyzko_block_1e12_10k,block_1e12_10k
1000000006101,267653397214.9723823012,odlyzko_block_1e12_10k,block_1e12_10k
1000000006102,267653397215.1461002854,odlyzko_block_1e12_10k,block_1e12_10k
1000000006103,267653397215.5070974833,odlyzko_block_1e12_10k,block_1e12_10k
1000000006104,267653397215.6548557693,odlyzko_block_1e12_10k,block_1e12_10k
1000000006105,267653397215.8481229318,odlyzko_block_1e12_10k,block_1e12_10k
1000000006106,267653397216.0563674793,odlyzko_block_1e12_10k,block_1e12_10k
1000000006107,267653397216.4029274978,odlyzko_block_1e12_10k,block_1e12_10k
1000000006108,267653397216.6495942102,odlyzko_block_1e12_10k,block_1e12_10k
1000000006109,267653397217.0853775191,odlyzko_block_1e12_10k,block_1e12_10k
1000000006110,267653397217.3068679093,odlyzko_block_1e12_10k,block_1e12_10k
1000000006111,267653397217.6370284106,odlyzko_block_1e12_10k,block_1e12_10k
1000000006112,267653397217.9320678162,odlyzko_block_1e12_10k,block_1e12_10k
1000000006113,267653397218.0198909232,odlyzko_block_1e12_10k,block_1e12_10k
1000000006114,267653397218.5169265890,odlyzko_block_1e12_10k,block_1e12_10k
1000000006115,267653397218.6294095128,odlyzko_block_1e12_10k,block_1e12_10k
1000000006116,267653397218.8686738443,odlyzko_block_1e12_10k,block_1e12_10k
1000000006117,267653397219.2424539628,odlyzko_block_1e12_10k,block_1e12_10k
1000000006118,267653397219.4945795851,odlyzko_block_1e12_10k,block_1e12_10k
1000000006119,267653397219.6719901226,odlyzko_block_1e12_10k,block_1e12_10k
1000000006120,267653397219.8347800163,odlyzko_block_1e12_10k,block_1e12_10k
1000000006121,267653397220.0227263996,odlyzko_block_1e12_10k,block_1e12_10k
1000000006122,267653397220.3358080766,odlyzko_block_1e12_10k,block_1e12_10k
1000000006123,267653397220.6318530540,odlyzko_block_1e12_10k,block_1e12_10k
1000000006124,267653397220.9045787863,odlyzko_block_1e12_10k,block_1e12_10k
1000000006125,267653397221.1452478800,odlyzko_block_1e12_10k,block_1e12_10k
1000000006126,267653397221.2742728490,odlyzko_block_1e12_10k,block_1e12_10k
1000000006127,267653397221.5447785478,odlyzko_block_1e12_10k,block_1e12_10k
1000000006128,267653397221.8796526189,odlyzko_block_1e12_10k,block_1e12_10k
1000000006129,267653397222.2499225828,odlyzko_block_1e12_10k,block_1e12_10k
1000000006130,267653397222.5280678244,odlyzko_block_1e12_10k,block_1e12_10k
1000000006131,267653397222.8309550442,odlyzko_block_1e12_10k,block_1e12_10k
1000000006132,267653397223.0136715634,odlyzko_block_1e12_10k,block_1e12_10k
1000000006133,267653397223.1659355491,odlyzko_block_1e12_10k,block_1e12_10k
1000000006134,267653397223.4004131709,odlyzko_block_1e12_10k,block_1e12_10k
1000000006135,267653397223.5433835257,odlyzko_block_1e12_10k,block_1e12_10k
1000000006136,267653397224.0058749353,odlyzko_block_1e12_10k,block_1e12_10k
1000000006137,267653397224.2168699772,odlyzko_block_1e12_10k,block_1e12_10k
1000000006138,267653397224.4771597223,odlyzko_block_1e12_10k,block_1e12_10k
1000000006139,267653397224.7534498519,odlyzko_block_1e12_10k,block_1e12_10k
1000000006140,267653397225.0191253417,odlyzko_block_1e12_10k,block_1e12_10k
1000000006141,267653397225.1673502957,odlyzko_block_1e12_10k,block_1e12_10k
1000000006142,267653397225.2948758517,odlyzko_block_1e12_10k,block_1e12_10k
1000000006143,267653397225.6291305039,odlyzko_block_1e12_10k,block_1e12_10k
1000000006144,267653397225.9631032652,odlyzko_block_1e12_10k,block_1e12_10k
1000000006145,267653397226.1017786430,odlyzko_block_1e12_10k,block_1e12_10k
1000000006146,267653397226.3720767517,odlyzko_block_1e12_10k,block_1e12_10k
1000000006147,267653397226.9255063935,odlyzko_block_1e12_10k,block_1e12_10k
1000000006148,267653397227.0474881540,odlyzko_block_1e12_10k,block_1e12_10k
1000000006149,267653397227.3630319746,odlyzko_block_1e12_10k,block_1e12_10k
1000000006150,267653397227.7336295160,odlyzko_block_1e12_10k,block_1e12_10k
1000000006151,267653397227.8400077788,odlyzko_block_1e12_10k,block_1e12_10k
1000000006152,267653397228.1951668214,odlyzko_block_1e12_10k,block_1e12_10k
1000000006153,267653397228.4520370207,odlyzko_block_1e12_10k,block_1e12_10k
1000000006154,267653397228.6388477975,odlyzko_block_1e12_10k,block_1e12_10k
1000000006155,267653397228.7692980093,odlyzko_block_1e12_10k,block_1e12_10k
1000000006156,267653397229.0436440295,odlyzko_block_1e12_10k,block_1e12_10k
1000000006157,267653397229.4098676701,odlyzko_block_1e12_10k,block_1e12_10k
1000000006158,267653397229.7867160795,odlyzko_block_1e12_10k,block_1e12_10k
1000000006159,267653397229.9600937589,odlyzko_block_1e12_10k,block_1e12_10k
1000000006160,267653397230.2967714142,odlyzko_block_1e12_10k,block_1e12_10k
1000000006161,267653397230.3604971298,odlyzko_block_1e12_10k,block_1e12_10k
1000000006162,267653397230.6429330192,odlyzko_block_1e12_10k,block_1e12_10k
1000000006163,267653397230.9453595950,odlyzko_block_1e12_10k,block_1e12_10k
1000000006164,267653397231.1915768861,odlyzko_block_1e12_10k,block_1e12_10k
1000000006165,267653397231.3831729574,odlyzko_block_1e12_10k,block_1e12_10k
1000000006166,267653397231.6289453148,odlyzko_block_1e12_10k,block_1e12_10k
1000000006167,267653397231.8435942368,odlyzko_block_1e12_10k,block_1e12_10k
1000000006168,267653397232.1081032280,odlyzko_block_1e12_10k,block_1e12_10k
1000000006169,267653397232.3501200872,odlyzko_block_1e12_10k,block_1e12_10k
1000000006170,267653397232.6381539444,odlyzko_block_1e12_10k,block_1e12_10k
1000000006171,267653397232.7434296912,odlyzko_block_1e12_10k,block_1e12_10k
1000000006172,267653397233.0622730083,odlyzko_block_1e12_10k,block_1e12_10k
1000000006173,267653397233.3921606536,odlyzko_block_1e12_10k,block_1e12_10k
1000000006174,267653397233.6081075217,odlyzko_block_1e12_10k,block_1e12_10k
1000000006175,267653397233.9869893100,odlyzko_block_1e12_10k,block_1e12_10k
1000000006176,267653397234.3831171290,odlyzko_block_1e12_10k,block_1e12_10k
1000000006177,267653397234.5009791823,odlyzko_block_1e12_10k,block_1e12_10k
1000000006178,267653397234.8416251874,odlyzko_block_1e12_10k,block_1e12_10k
1000000006179,267653397234.9766389746,odlyzko_block_1e12_10k,block_1e12_10k
1000000006180,267653397235.2728309913,odlyzko_block_1e12_10k,block_1e12_10k
1000000006181,267653397235.4361725927,odlyzko_block_1e12_10k,block_1e12_10k
1000000006182,267653397235.8297439596,odlyzko_block_1e12_10k,block_1e12_10k
1000000006183,267653397236.0778919036,odlyzko_block_1e12_10k,block_1e12_10k
1000000006184,267653397236.1397660373,odlyzko_block_1e12_10k,block_1e12_10k
1000000006185,267653397236.5850168434,odlyzko_block_1e12_10k,block_1e12_10k
1000000006186,267653397236.9152040830,odlyzko_block_1e12_10k,block_1e12_10k
1000000006187,267653397237.0613640197,odlyzko_block_1e12_10k,block_1e12_10k
1000000006188,267653397237.3278991453,odlyzko_block_1e12_10k,block_1e12_10k
1000000006189,267653397237.6548591481,odlyzko_block_1e12_10k,block_1e12_10k
1000000006190,267653397237.8262325916,odlyzko_block_1e12_10k,block_1e12_10k
1000000006191,267653397238.2084648036,odlyzko_block_1e12_10k,block_1e12_10k
1000000006192,267653397238.4021795740,odlyzko_block_1e12_10k,block_1e12_10k
1000000006193,267653397238.5562369068,odlyzko_block_1e12_10k,block_1e12_10k
1000000006194,267653397238.7702244451,odlyzko_block_1e12_10k,block_1e12_10k
1000000006195,267653397239.1282052420,odlyzko_block_1e12_10k,block_1e12_10k
1000000006196,267653397239.4383608797,odlyzko_block_1e12_10k,block_1e12_10k
1000000006197,267653397239.6649085903,odlyzko_block_1e12_10k,block_1e12_10k
1000000006198,267653397239.9420088468,odlyzko_block_1e12_10k,block_1e12_10k
1000000006199,267653397240.0060260644,odlyzko_block_1e12_10k,block_1e12_10k
1000000006200,267653397240.4918359022,odlyzko_block_1e12_10k,block_1e12_10k
1000000006201,267653397240.7811626333,odlyzko_block_1e12_10k,block_1e12_10k
1000000006202,267653397240.9206796450,odlyzko_block_1e12_10k,block_1e12_10k
1000000006203,267653397241.1498911606,odlyzko_block_1e12_10k,block_1e12_10k
1000000006204,267653397241.4728170419,odlyzko_block_1e12_10k,block_1e12_10k
1000000006205,267653397241.5775029420,odlyzko_block_1e12_10k,block_1e12_10k
1000000006206,267653397241.9928421551,odlyzko_block_1e12_10k,block_1e12_10k
1000000006207,267653397242.0544739821,odlyzko_block_1e12_10k,block_1e12_10k
1000000006208,267653397242.3968900501,odlyzko_block_1e12_10k,block_1e12_10k
1000000006209,267653397242.5511281686,odlyzko_block_1e12_10k,block_1e12_10k
1000000006210,267653397242.9715424087,odlyzko_block_1e12_10k,block_1e12_10k
1000000006211,267653397243.2268107276,odlyzko_block_1e12_10k,block_1e12_10k
1000000006212,267653397243.5166964699,odlyzko_block_1e12_10k,block_1e12_10k
1000000006213,267653397243.6695134931,odlyzko_block_1e12_10k,block_1e12_10k
1000000006214,267653397243.8047791396,odlyzko_block_1e12_10k,block_1e12_10k
1000000006215,267653397243.8755136764,odlyzko_block_1e12_10k,block_1e12_10k
1000000006216,267653397244.4196485643,odlyzko_block_1e12_10k,block_1e12_10k
1000000006217,267653397244.8136027490,odlyzko_block_1e12_10k,block_1e12_10k
1000000006218,267653397245.0338416184,odlyzko_block_1e12_10k,block_1e12_10k
1000000006219,267653397245.3486574481,odlyzko_block_1e12_10k,block_1e12_10k
1000000006220,267653397245.5595477978,odlyzko_block_1e12_10k,block_1e12_10k
1000000006221,267653397245.9309982763,odlyzko_block_1e12_10k,block_1e12_10k
1000000006222,267653397246.1373337723,odlyzko_block_1e12_10k,block_1e12_10k
1000000006223,267653397246.3734543512,odlyzko_block_1e12_10k,block_1e12_10k
1000000006224,267653397246.7827198960,odlyzko_block_1e12_10k,block_1e12_10k
1000000006225,267653397246.9802000454,odlyzko_block_1e12_10k,block_1e12_10k
1000000006226,267653397247.2137891588,odlyzko_block_1e12_10k,block_1e12_10k
1000000006227,267653397247.4334237615,odlyzko_block_1e12_10k,block_1e12_10k
1000000006228,267653397247.5586486065,odlyzko_block_1e12_10k,block_1e12_10k
1000000006229,267653397247.7987960680,odlyzko_block_1e12_10k,block_1e12_10k
1000000006230,267653397248.0469521253,odlyzko_block_1e12_10k,block_1e12_10k
1000000006231,267653397248.3026553636,odlyzko_block_1e12_10k,block_1e12_10k
1000000006232,267653397248.5417285674,odlyzko_block_1e12_10k,block_1e12_10k
1000000006233,267653397248.8490155821,odlyzko_block_1e12_10k,block_1e12_10k
1000000006234,267653397249.0854912249,odlyzko_block_1e12_10k,block_1e12_10k
1000000006235,267653397249.3351557738,odlyzko_block_1e12_10k,block_1e12_10k
1000000006236,267653397249.6070779769,odlyzko_block_1e12_10k,block_1e12_10k
1000000006237,267653397249.8660938214,odlyzko_block_1e12_10k,block_1e12_10k
1000000006238,267653397250.1782233189,odlyzko_block_1e12_10k,block_1e12_10k
1000000006239,267653397250.4005081791,odlyzko_block_1e12_10k,block_1e12_10k
1000000006240,267653397250.5671762794,odlyzko_block_1e12_10k,block_1e12_10k
1000000006241,267653397250.8556617344,odlyzko_block_1e12_10k,block_1e12_10k
1000000006242,267653397251.2726727051,odlyzko_block_1e12_10k,block_1e12_10k
1000000006243,267653397251.5432075028,odlyzko_block_1e12_10k,block_1e12_10k
1000000006244,267653397251.6772379662,odlyzko_block_1e12_10k,block_1e12_10k
1000000006245,267653397251.8710546099,odlyzko_block_1e12_10k,block_1e12_10k
1000000006246,267653397252.1271427120,odlyzko_block_1e12_10k,block_1e12_10k
